recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-tomato-and-horseradish-salad/,Summer tomato and horseradish salad,10 minutes plus salting time                                                    ,"Super easy                                                    
","['4 large handfuls mixed tomatoes', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', 'good-quality red wine vinegar', '½ clove garlic , grated', '2 teaspoons fresh horseradish , grated, or jarred hot horseradish', '1 small handful fresh flat-leaf parsley , finely sliced']"
https://www.jamieoliver.com/recipes/vegetables-recipes/street-salad-insalata-di-strada/,Street salad (Insalata di strada),30 minutes                                                    ,"Super easy                                                    
","['500 g new potatoes , scrubbed', 'sea salt', 'freshly ground black pepper', '3 handfuls mixed crunchy salad leaves, such as, radicchio, rocket, romaine', '1 small handful fresh mint , leaves picked and torn', '1 bulb fennel , halved and finely sliced, herby tops reserved', '½ Cedro lemon , sliced wafer thin, optional', 'For the Sicilian blood orange dressing', '1 blood orange , juice of', '3 tablespoons good-quality white wine vinegar or herb vinegar', 'extra virgin olive oil', '1 good pinch dried oregano', '2 tablespoons capers , washed if using salted, chopped if large', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fruit-recipes/strawberries-with-lemon-and-mint-fragole-con-limone-e-menta/,Strawberries with lemon and mint (Fragole con limone e menta),5 minutes plus freezing time                                                    ,"Super easy                                                    
","['400 g strawberries , hulled and quartered, or wild strawberries left whole', '1 lemon , finely grated zest of', '2 tablespoons caster sugar', '4 sprigs mint']"
https://www.jamieoliver.com/recipes/vegetables-recipes/stir-fried-corn-with-chilli-ginger-garlic-and-parsley/,"Stir-fried corn with chilli, ginger, garlic and parsley",5 minutes                                                    ,"Super easy                                                    
","['corn kernels', '2 tablespoons olive oil', '1 tablespoon chopped ginger', '1 teaspoon chopped chilli', '1 handful chopped fresh parsley', '2 tablespoons low-salt soy sauce']"
https://www.jamieoliver.com/recipes/vegetables-recipes/smashed-celeriac/,Smashed celeriac,40 minutes                                                    ,"Super easy                                                    
","['1 celeriac', 'olive oil', '1 handful of fresh thyme', '2 cloves of garlic', '3-4 tablespoons water or organic stock']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-crunchy-side-salad/,Simple crunchy side salad,10 minutes                                                    ,"Super easy                                                    
","['1 handful of fine green beans', '1 little gem lettuce', '1 cos lettuce', '½ cucumber', '1 carrot', '1 heart celery , yellow leaves reserved', '1 handful fresh flat-leaf parsley , leaves picked']"
https://www.jamieoliver.com/recipes/vegetables-recipes/saut-ed-jerusalem-artichokes-with-garlic-and-bay-leaves/,Sautéed Jerusalem artichokes with garlic and bay leaves,40 minutes                                                    ,"Super easy                                                    
","['600 g Jerusalem artichokes', 'olive oil', 'a few bay leaves', '2 cloves garlic', '1 splash white wine vinegar', 'salt', 'pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-baby-leeks-with-thyme/,Roasted baby leeks with thyme,20 minutes                                                    ,"Super easy                                                    
","['20 baby leeks', 'olive oil', 'red wine vinegar', '1 teaspoon chopped fresh thyme leaves', '2 cloves garlic , peeled and sliced']"
https://www.jamieoliver.com/recipes/vegetables-recipes/raw-beetroot-salad/,Raw beetroot salad,15 minutes                                                    ,"Super easy                                                    
","['beetroots', 'salt', 'pepper', 'flat-leaf parsley', 'fresh horseradish']"
https://www.jamieoliver.com/recipes/fruit-recipes/pukka-pineapple-with-bashed-up-mint-sugar/,Pukka pineapple with bashed-up mint sugar,20 minutes                                                    ,"Super easy                                                    
","['1 ripe pineapple', 'natural yoghurt , to serve, optional', '2 tablespoons caster sugar', '1 handful fresh mint']"
https://www.jamieoliver.com/recipes/fruit-recipes/pear-sorbet-sorbetto-di-pere/,Pear sorbet (Sorbetto di pere),25 minutes plus freezing time                                                    ,"Super easy                                                    
","['200 g caster sugar', '200 ml water', '1 kg soft pears , peeled, quartered and cores removed', '1 lemon , juice and zest of', '55 ml grappa , or to taste']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-squash-soup/,Spicy squash soup,1 hour plus baking the pumpkin shell                                                    ,"Super easy                                                    
","['1¼ litres organic chicken or vegetable stock', '6-7 lime leaves', '3 fresh red chillies , deseeded', '2 cloves garlic , peeled', '1 large thumb-sized piece fresh ginger , peeled', '3 sticks lemongrass , trimmed and squashed with the back of a knife', 'sea salt', 'freshly ground black pepper', '1 small bunch fresh coriander', 'olive oil', '1 heaped teaspoon five-spice', '1 teaspoon ground cumin', '1 onion , peeled and finely sliced', '1 large butternut or acorn squash , halved, deseeded and cut into 1 inch chunks', '200 g basmati rice , washed', '2 x 400 ml tinned light coconut milk', '3-4 limes , juice of', '1 fresh red chilli , finely sliced, optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/minted-peas-under-oil/,Minted peas under oil,40 minutes                                                    ,"Super easy                                                    
","['4-6 big handfuls fresh or frozen peas', '1 small bunch fresh mint', 'sea salt', 'freshly ground black pepper', '1 lemon , juice of, or a swig of red or white vinegar', '200 ml good-quality extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/mexican-street-salad/,Mexican street salad,15 minutes                                                    ,"Super easy                                                    
","['½ small white cabbage', '½ small red cabbage', '1 small bunch radishes , (about 10) trimmed and finely sliced', '2 carrots , peeled and finely sliced', '1 big bunch fresh coriander (60g) , leaves and stalks finely chopped', '2 large jalapeno chillies (or other green chilli) , to taste, finely sliced', '1 red onion , peeled and finely sliced', 'extra virgin olive oil', '2-3 limes , juice of']"
https://www.jamieoliver.com/recipes/vegetables-recipes/marinated-mediterranean-olives/,Marinated Mediterranean olives,5 minutes                                                    ,"Super easy                                                    
","['1½ tablespoons coriander seeds', '1 lemon', '200 g Kalamata olives', '200 g green queen olives', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/rice-recipes/lemon-rice/,Lemon rice,25 minutes                                                    ,"Super easy                                                    
","['455 g basmati rice', '5 tablespoons vegetable oil', '2 tablespoons mustard seeds', '2 teaspoons urad dhal (small dried split peas)', '1 handful curry leaves', '2 lemons , rind and juice of', '1 bunch fresh coriander , chopped', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/italian-style-greens-ricetta-tipica-per-verdure-verdi/,Italian style greens (Ricetta tipica per verdure verdi),15 minutes                                                    ,"Super easy                                                    
","['6 big handfuls mixed greens, leaves and herbs', 'olive oil', '2 cloves garlic , peeled and sliced', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '1 lemon , juice of']"
https://www.jamieoliver.com/recipes/vegetables-recipes/incredible-sicilian-aubergine-stew-caponata/,Incredible Sicilian aubergine stew (Caponata),30 minutes                                                    ,"Super easy                                                    
","['2 large aubergines', '1 small red onion', '2 cloves of garlic', '½ a bunch fresh flat-leaf parsley , (15g)', '2 tablespoons salted capers', '1 handful of green olives', '5 large ripe tomatoes', 'olive oil', '1 heaped teaspoon dried oregano', '2-3 tablespoons best-quality herb vinegar', 'OPTIONAL', '2 tablespoons slivered almonds']"
https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-tomato-ketchup/,Homemade tomato ketchup,1 hour 5 minutes                                                    ,"Super easy                                                    
","['1 large red onion , peeled and roughly chopped', '½ bulb fennel , trimmed and roughly chopped', '1 stick celery , trimmed and roughly chopped', 'olive oil', '5 cm piece of ginger , peeled and roughly chopped', '2 cloves garlic , peeled and sliced', '½ fresh red chilli , deseeded and finely chopped', '1 bunch fresh basil , (30g), leaves picked, stalks chopped', '1 tablespoon coriander seeds', '2 cloves', '1 kg yellow, orange or green tomatoes , chopped, or 500g cherry or plum tomatoes, halved plus 500g tinned plum tomatoes', '200 ml red wine vinegar', '70 g soft brown sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/good-old-french-bean-salad/,Good old French bean salad,15 minutes                                                    ,"Super easy                                                    
","['4 handfuls French beans , stalk ends removed', '2-3 heaped teaspoons French mustard , to taste', '2 tablespoons good-quality white wine vinegar', '4 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '1 medium shallot , peeled and finely chopped', '1 tablespoon capers , optional', '½ clove garlic , finely grated', '1 small handful fresh chervil , optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/farro-salad-with-roasted-veg-insalata-di-farro-con-verdure-al-forno/,Farro salad with roasted veg (Insalata di farro con verdure al forno),1 hour 20 minutes plus soaking and cooling time                                                    ,"Super easy                                                    
","['400 g farro or bulgar wheat', '3 yellow courgettes , halved lengthways and deseeded', '2 green courgettes , halved lengthways and deseeded', '2 bulbs fennel , trimmed and thickly sliced, herby tops reserved', '1 red onion , peeled and cut into wedges', '2 red peppers , halved, deseeded and cut into chunks', '2 aubergines , cut into chunks', '4 cloves garlic', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'herb or white wine vinegar', '1 good bunch fresh herbs (flat-leaf parsley, basil, mint, oregano)', '1 squeeze lemon juice']"
https://www.jamieoliver.com/recipes/vegetables-recipes/dressed-green-salad/,Dressed green salad,10 minutes                                                    ,"Super easy                                                    
","['4 large handfuls freshly picked lettuces', 'jam jar dressing']"
https://www.jamieoliver.com/recipes/vegetables-recipes/curry-base-sauce/,Curry base sauce,1 hour 10 minutes                                                    ,"Super easy                                                    
","['100 g red lentils', '2 medium onions , peeled and roughly chopped', '3 medium carrots , roughly chopped', '1 red pepper , deseeded and roughly chopped', 'light olive oil or vegetable oil', '6 cloves garlic , peeled and roughly chopped', '70 g fresh ginger , peeled and roughly chopped', '6 stalks coriander , chopped', '1 whole red chilli , deseeded and roughly chopped', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '½ teaspoon ground black pepper', '1 tablespoon ground cinnamon', '1 tablespoon paprika', '1 tablespoon turmeric', '1 tablespoon garam masala', '2 x 400 g tinned plum tomatoes', '300 ml water', '200 ml tinned coconut milk', 'salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/crunchy-keralan-salad/,Crunchy Keralan salad,15 minutes                                                    ,"Not too tricky                                                    
","['1 coconut', '2 red peppers', '4 punnets cress', '1 bunch spring onions', '2 ripe mangoes , peeled', 'For the dressing', '1 thumb-sized piece fresh ginger , peeled', '3-4 limes , zest and juice of', '7-8 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/bread-recipes/crostini-greens/,Crostini – greens,10 minutes                                                    ,"Super easy                                                    
","['3 large handfuls cavolo nero, cabbage or Swiss chard', '3 cloves garlic', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', 'Crostini', '1 squeeze lemon juice']"
https://www.jamieoliver.com/recipes/bread-recipes/crostini-tomato-and-olives/,Crostini - tomato and olives,10 minutes                                                    ,"Super easy                                                    
","['20 cherry tomatoes', '1 handful black or green olives', '2-3 lugs extra virgin olive oil', '1 swig balsamic vinegar', 'salt', 'pepper', 'a little dried chili , crumbled', 'Crostini', 'baby basil leaves']"
https://www.jamieoliver.com/recipes/vegetables-recipes/cheeky-chilli-pepper-chutney/,Cheeky chilli-pepper chutney,1 hour                                                    ,"Super easy                                                    
","['8–10 fresh red chillies', '8 ripe red peppers', '2 red onions', '1 sprig of fresh rosemary', 'olive oil', '2 fresh bay leaves', '1 stick of cinnamon', '100 g brown sugar', '150 ml balsamic vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/carrot-and-coriander-crunch-salad/,Carrot & coriander crunch salad,10 minutes                                                    ,"Super easy                                                    
","['6 medium carrots , washed and peeled', '1 large handful fresh coriander , leaves picked', '4 teaspoons sesame or poppy seeds , toasted', 'DRESSING', '1 orange , zest and juice of', '2 lemons', 'extra virgin olive oil', '2 heaped tablespoons sesame seeds , toasted', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/bread-recipes/bread-and-tomato-soup-pappa-al-pomodoro/,Bread & tomato soup (Pappa al pomodoro),50 minutes                                                    ,"Super easy                                                    
","['3 cloves of garlic', '1 big bunch of fresh basil', '500 g ripe cherry tomatoes', 'quality extra virgin olive oil', '2 x 400 g tins of quality plum tomatoes', '500 g stale quality bread', '3 cloves of garlic', '1 big bunch of fresh basil', '1lb 2 oz ripe cherry tomatoes', 'quality extra virgin olive oil', '2 x 400g tins of quality plum tomatoes', '1lb 2oz stale quality bread']"
https://www.jamieoliver.com/recipes/vegetables-recipes/braised-greens/,Braised greens,15 minutes                                                    ,"Super easy                                                    
","['2 large handfuls of silverbeet', '2 large handfuls of chicory', 'olive oil', '2 large cloves of garlic , peeled and finely sliced', 'sea salt', 'freshly ground black pepper', '2 large handfuls of rocket', '½ lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/beetroot-red-apple-and-watercress-salad/,"Beetroot, red apple & watercress salad",20 minutes                                                    ,"Super easy                                                    
","['2 small red beetroot', '2 small candy beetroot', '½ a lemon', 'extra virgin olive oil', '1 bag of rocket', '40 g watercress', '1 small handful of pea shoots , optional', '2 red eating apples', '½ a bunch of fresh marjoram']"
https://www.jamieoliver.com/recipes/bread-recipes/basic-bread-recipe/,Basic bread recipe,55 minutes plus proving and cooling time                                                     ,"Not too tricky                                                    
","['1 kg strong bread flour', '625 ml tepid water', 'X3 7 g sachets of dried yeast , or 30g fresh yeast', '2 tablespoons sugar', '1 level tablespoon fine sea salt', 'flour , for dusting']"
https://www.jamieoliver.com/recipes/uncategorised-recipes/bashed-up-pine-nut-basil-and-balsamic-dressing/,"Bashed-up pine nut, basil and balsamic dressing",5 minutes                                                    ,"Super easy                                                    
","['½ clove garlic , peeled and bashed to a pulp', '1 good handful fresh basil , bashed to a pulp', '1 small handful toasted pine nuts , bashed to bits', '6 tablespoons olive oil', '3 tablespoons balsamic vinegar', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/baked-new-potatoes-with-sea-salt-and-rosemary/,Baked new potatoes with sea salt & rosemary,40 minutes                                                    ,"Super easy                                                    
","['1 kg Jersey Royal potatoes', '2 sprigs of fresh rosemary', 'olive oil']"
https://www.jamieoliver.com/recipes/bread-recipes/baby-artichoke-bruschetta/,Baby artichoke bruschetta,35 minutes                                                    ,"Super easy                                                    
","['8 baby artichokes', '4 cloves of garlic', '1 lemon', 'olive oil', '1 bunch of fresh mint', 'BASIC BRUSCHETTE', '1 large loaf', '1 clove of garlic', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/bread-recipes/aubergine-mint-bruschetta/,Aubergine & mint bruschetta,10 minutes                                                    ,"Super easy                                                    
","['2 nice firm aubergines , sliced lengthways about 3mm thick', 'extra virgin olive oil', 'white wine or herb vinegar', '2 sprigs fresh flat-leaf parsley , leaves picked and finely sliced', '1 small handful fresh mint , leaves picked and finely sliced', '1 clove garlic , peeled and very finely sliced', 'sea salt', 'freshly ground black pepper']"
