recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/pasta-recipes/pea-popeye-pesto-pasta/,Pea & Popeye pesto pasta,30 minutes                                                    ,"Not too tricky                                                    
","['½ a bunch of fresh basil', '2 cloves of garlic', '50 g pine nuts', '250 g fresh peas', '100 g baby spinach', ""100 g hard goat's cheese"", '1 lemon', 'extra virgin olive oil', '600 g dried pasta, in fun shapes', '120 g breadcrumbs']"
https://www.jamieoliver.com/recipes/vegetable-recipes/squash-sage-chestnut-rolls/,"Squash, sage & chestnut rolls",1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['1 kg butternut squash', '1 teaspoon dried chilli', 'olive oil', '1 onion', '4 cloves of garlic', '½ bunch of fresh sage', '200 g vac-packed chestnuts', '30 g Parmesan cheese', 'plain flour , for dusting', '500 g all-butter puff pastry', '1 large free-range egg']"
https://www.jamieoliver.com/recipes/vegetable-recipes/trio-of-mezedes/,Trio of mezedes,40 minutes                                                    ,"Not too tricky                                                    
","['MARINATED FETA', '300 g feta cheese', '1 lemon', '3-4 sprigs of fresh thyme', '210 ml extra virgin olive oil', 'SPICED OLIVES', '1 tablespoon coriander seeds', '1/2 lemon', '320 g mixed black and green olives (stone in)', '1 dried red chilli', '2 fresh bay leaves', '250 ml extra virgin olive oil', 'MARINATED PEPPERS', '3 red peppers', '4 cloves of garlic', '2 sprigs of fresh rosemary', '4 tablespoons red wine vinegar', '150 ml extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetable-recipes/leftover-squash-pancakes/,Leftover squash pancakes,15 minutes                                                    ,"Not too tricky                                                    
","['250 g leftover roasted squash', '1 fresh red chilli', '2 sprigs of fresh rosemary', '30 g Parmesan cheese , plus extra to serve', '1 large egg', '280 ml semi-skimmed milk', '150 g self-raising flour', '1 whole nutmeg , for grating', 'olive oil', 'rocket']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-mediterranean-pie/,Helen’s Mediterranean pie,45 minutes                                                    ,"Super easy                                                    
","['1 kg potatoes', '80 ml milk', '1 small onion', '1 red pepper', '1 courgette', '2 tablespoons olive oil', '1 clove of garlic', '1 teaspoon bouillon powder , optional', '1 x 400 g tin of chickpeas', '1 x 400 g tin of chopped tomatoes', '1 teaspoon dried mixed herbs', '25 g sunflower seeds']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-chickpea-leek-carrot-stew/,"Helen’s chickpea, leek & carrot stew",45 minutes                                                    ,"Super easy                                                    
","['1 small leek', '1 small carrot', '½ tablespoon olive oil', '1 x 210 g tin of chickpeas', '2 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-ratatouille-with-mash/,Helen’s ratatouille with mash,30 minutes plus cooling                                                    ,"Super easy                                                    
","['½ a small onion', '1 small courgette', '¼ of a small aubergine', '¼ of a small green or red pepper', '1 medium tomato', '½ tablespoon olive oil', '2 tablespoons tomato purée', '1 large potato (400g)', '1 tablespoon milk']"
https://www.jamieoliver.com/recipes/fruit-recipes/cranberry-chilli-jam/,Cranberry & chilli jam,1 hour                                                    ,"Not too tricky                                                    
","['2 red onions', '4 cloves of garlic', '3-4 long fresh red chillies', 'olive oil', '500 g fresh cranberries', '150 g sugar', '40 ml red wine vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/persian-squash-pistachio-roast/,Persian squash & pistachio roast,1 hour 55 minutes                                                    ,"Showing off                                                    
","['400 g squash', 'olive oil', '1 red onion', '2 cloves of garlic', '50 g dried apricots', '50 g sour cherries or cranberries', '2 tesapoons cumin seeds', '2 teaspoons coriander seeds', '1 lemon', '1 bunch of fresh coriander , (15g)', '200 g tinned or vacuum-packed chestnuts', '½ teaspoon ground turmeric', '1 teaspoon ground cinnamon', '100 g shelled pistachios', '100 g almonds', '100 g cooked quinoa or brown rice', '2 medium free-range eggs , (or to make it vegan, 2 tablespoons of chia seeds mixed with 6 tablespoons of water and left to soak)', '1 pomegranate', 'TOMATO SAUCE', '2 cloves of garlic', '1 small onion', '2 fresh red chillies', '1 stick of cinnamon', '½ a bunch of fresh thyme', '1 pinch of turmeric', '2 x 400 g tins of quality plum tomatoes', '1 tablespoon balsamic vinegar', 'FETA', '200 g feta cheese , optional', '1 lemon , optional', '1 teaspoon coriander seeds , optional']"
https://www.jamieoliver.com/recipes/eggs-recipes/spiced-veggie-rice-with-poached-eggs/,Spiced veggie rice with poached eggs,55 minutes                                                    ,"Not too tricky                                                    
","['7-8 spring onions', '2 cloves of garlic', '2 fresh red chillies', 'rapeseed or olive oil', '2 fresh bay leaves', '4 whole cardamom pods', '3 teaspoons coriander seeds', '3 teaspoons cumin seeds', '1 teaspoon ground turmeric', '300 g basmati rice', '400 g leftover roast veg , such as parsnips, beetroots, potatoes', '6 medium free-range eggs', '1 splash of white wine vinegar', '200 g leftover cooked green veg , such as Brussels sprouts, spinach', '1 bunch of fresh flat-leaf parsley , (30g)', '1 bunch of fresh mint , (30g)', '2 limes', '1 pomegranate']"
https://www.jamieoliver.com/recipes/vegetables-recipes/jamie-s-christmas-curry/,Jamie’s Christmas curry,2 hours 10 minutes                                                    ,"Showing off                                                    
","['1½ teaspoons fennel seeds', '1½ teaspoons coriander seeds', '1 tesapoon chilli flakes', '1 medium cauliflower', 'groundnut oil', '15cm piece of ginger', '9 cloves of garlic', '20 finger aubergines', '3 medium onions', '2-3 fresh green chillies', '1 kg ripe tomatoes', '1 cinnamon stick', '150 g cashews', '100 g coconut shavings', '1 pomegranate', 'SPICE BLEND', '1 teaspoon cardamom pods', '2 teaspoons turmeric powder', '3 dried Kashmiri red chillies', '7 cloves', '1 tablespoon fennel seeds', '1 teaspoon cumin seeds', '1 teaspoon black peppercorns', 'INDIAN TEMPEH', '3 cloves of garlic', '1 small handful of fresh curry leaves', '1 tablespoon brown mustard seeds']"
https://www.jamieoliver.com/recipes/vegetables-recipes/christmas-veg-laksa/,Christmas veg laksa,40 minutes                                                    ,"Super easy                                                    
","['2 sticks of lemongrass', '5 cm piece of ginger', '6 cloves of garlic', '6 shallots', '1 bunch of fresh coriander', '1-2 bird’s-eye chillies', '6 lime leaves', 'vegetable oil', '1 tablespoon low-salt soy sauce', '1 litre organic vegetable stock', '400 ml coconut milk', '200 g vermicelli or thin rice noodles', '200 g beansprouts', '750 g leftover roasted vegetables , such as butternut squash, parsnips, carrots', '2 limes']"
https://www.jamieoliver.com/recipes/vegetables-recipes/parmesan-brussels-sprouts/,Parmesan Brussels sprouts,30 minutes                                                    ,"Super easy                                                    
","['1 kg Brussels sprouts', '2 tablespoons extra virgin olive oil', '1 lemon', '1 teaspoon chilli flakes', '4 tablespoons freshly grated Parmesan , or vegetarian hard cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/mixed-mushroom-stuffing/,Mixed mushroom stuffing,1 hour 20 minutes                                                    ,"Not too tricky                                                    
","['2 shallots', '4 cloves of garlic', '350 g mixed wild mushrooms', '400 g closed cup or chestnut mushrooms', '½ a bunch of fresh thyme', '350 g stale bread', '100 g pecans or hazelnuts', '1 bunch of fresh flat-leaf parsley', '25 g dried porcini', '80 ml olive oil', '2 fresh bay leaves']"
https://www.jamieoliver.com/recipes/vegetables-recipes/creamy-mushroom-vol-au-vents/,Creamy mushroom vol-au-vents,40 minutes                                                    ,"Not too tricky                                                    
","['350 g all butter puff pastry', 'plain flour , for dusting', '1 free-range egg', '250 g mixed mushrooms', '2 cloves of garlic', '1 dried red chilli , optional', 'a few sprigs of fresh flat-leaf parsley', 'olive oil', '1/2 lemon', '2 tablespoons crème fraîche']"
https://www.jamieoliver.com/recipes/fruit-recipes/roasted-pear-with-walnut-ginger-filling/,Roasted pear with walnut & ginger filling,50 minutes plus cooling                                                    ,"Not too tricky                                                    
","['5 comice pears', '1 ½ teaspoon ground cinnamon', '1 teaspoon caraway seeds', '70 g walnut halves', '20 g pine nuts', '20 g stem ginger , optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/squash-stilton-walnut-rolls/,"Squash, Stilton & walnut rolls",1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['½ butternut squash , (cut lengthways)', '1 tablespoon olive oil', '1 teaspoon chilli flakes', '4 sprigs of fresh thyme', '100 g Stilton', '50 g walnuts', '50 g breadcrumbs', '1 large free-range egg', '500 g puff pastry', '1 teaspoon sesame seeds']"
https://www.jamieoliver.com/recipes/vegetable-recipes/rudolph-s-rocket-fuel/,Rudolph’s rocket fuel,55 minutes                                                    ,"Super easy                                                    
","['6 medium carrots', '1 parsnip', '1 large potato', '1 leek', '1 medium onion', '1 eating apple', '2 cloves of garlic', 'olive oil', 'sweet paprika']"
https://www.jamieoliver.com/recipes/fruit-recipes/grilled-peaches-with-brandy-amp-bay/,Grilled peaches with brandy & bay,25 minutes                                                    ,"Super easy                                                    
","['6 ripe peaches', '1 good splash of brandy', '1 orange', '1 vanilla pod', '3 tablespoons sugar', '2 fresh bay leaves', '1 handful of Italian biscotti', 'crème fraîche']"
https://www.jamieoliver.com/recipes/rice-recipes/wild-rice-brussels-sprout-super-salad/,Wild rice & Brussels sprout super salad,45 minutes plus cooling                                                    ,"Not too tricky                                                    
","['300 g mixed wild rice', '2 red onions', '2 tablespoons red wine vinegar', '500 g Brussels sprouts', '8 radishes', '1 lemon', '1 large bunch of mixed soft fresh herbs, such as mint, parsley, basil', '1 large handful of dried cranberries or raisins', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/rice-recipes/fried-rice-with-kale-squash-chestnuts/,"Fried rice with kale, squash & chestnuts",1 hour 5 minutes                                                    ,"Not too tricky                                                    
","['200 g mixed basmati and wild rice', '1 onion', '1 medium squash or pumpkin', '1-2 fresh red chillies', '150 g cooked chestnuts', '2 cloves of garlic', '200 g curly kale', '1 bunch of flat-leaf parsley', 'olive oil', '1 stick of cinnamon', '2 cloves']"
https://www.jamieoliver.com/recipes/vegetables-recipes/salt-cinnamon-kale-crisps/,Salt & cinnamon kale crisps,15 minutes                                                    ,"Super easy                                                    
","['12 large whole kale leaves , (200g)', '3 tablespoons olive oil', '1/2 tablespoon sugar', '1/2 tablespoon cinnamon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-cauliflower-with-winter-pesto/,Grilled cauliflower with winter pesto,1 hour                                                    ,"Not too tricky                                                    
","['3 banana shallots or 1 onion', 'olive oil', '1 large cauliflower', '1 tesapoon ground dried chilli', '2 x 400 g tins cannellini beans', 'HERB PESTO', '25 g unsalted nuts , (whatever kind you have)', '3-4 sprigs of woody herbs, such as rosemary, thyme, flat-leaf parsley', '1 lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/green-veggie-fritters/,Green veggie fritters,20 minutes                                                    ,"Super easy                                                    
","['250 g leftover cooked Brussels sprouts', '2 handfuls of leftover cooked greens , (100g)', '1/2 a clove of garlic', '1 lemon', 'a few sprigs of fresh dill', '50 g leftover cheese', '3 large free-range eggs', 'oil , for frying']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sriracha/,Sriracha,40 minutes                                                    ,"Not too tricky                                                    
","['2-3 tablespoons palm sugar', '100 g long red chillies', '75 g bird’s eye chillies', '12 cloves of garlic', '150 ml distilled vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-vegetable-crisps/,Homemade vegetable crisps,2 hours 10 minutes                                                    ,"Super easy                                                    
","['500 g parsnips', '330 g carrots', '400 g beetroot', 'SPICY SALT', '1 teaspoon sea salt', '½ teaspoon fennel seeds', '2 dried red chillies']"
https://www.jamieoliver.com/recipes/vegetables-recipes/butternut-squashed/,Butternut squashed,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['2 butternut squash', '50 g pine nuts', 'a few sprigs of fresh sage', 'extra virgin olive oil', '½ fresh red chilli', '200 g vacuum-packed chestnuts', '½ teaspoon ground cinnamon', 'balsamic vinegar , optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sesame-roasted-kale/,Sesame-roasted kale,30 minutes                                                    ,"Super easy                                                    
","['500 g kale', '2 teaspoons sesame oil', '1 tablespoon olive oil', '1 tablespoon sesame seeds']"
https://www.jamieoliver.com/recipes/vegetable-recipes/pumpkin-chickpea-coconut-curry/,"Pumpkin, chickpea & coconut curry",1 hour 10 minutes                                                    ,"Super easy                                                    
","['1 pumpkin , or squash (roughly 900g)', '4 cm piece of ginger', '4 shallots', '4 cloves of garlic', '1 fresh red chilli', '1 bunch fresh coriander', 'groundnut oil', '1 teaspoon mustard seeds', '20 curry leaves', '1 teaspoon turmeric', '1 x 400 g tin of chopped tomatoes', '2 x 400 g tins of light coconut milk', '2 x 400 g tins of chickpeas']"
https://www.jamieoliver.com/recipes/sides-and-sauces-recipes/homemade-mustard/,Homemade mustard,5 minutes plus soaking                                                    ,"Super easy                                                    
","['100 g yellow mustard seeds', '150 ml Champagne vinegar , (you can also use cider vinegar)', '150 ml white wine', '4-5 sprigs of fresh tarragon']"
https://www.jamieoliver.com/recipes/fruit-recipes/spiced-plum-chutney/,Spiced plum chutney,1 hour 30 minutes plus cooling                                                    ,"Not too tricky                                                    
","['vegetable oil', '4 shallots', '1 kg mixed plums', '3 fresh bay leaves', '1 cinnamon stick', '5 cloves', '½ teaspoon ground allspice', '½ teaspoon ground ginger', '400 g brown sugar', '1 orange', 'cider vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/instant-pickled-onions/,Instant pickled onions,30 minutes                                                    ,"Not too tricky                                                    
","['500 ml red wine vinegar', '½ a bunch of fresh thyme , (15g)', '500 ml white wine vinegar', '4 fresh bay leaves', '500 g red onions', '500 g white onions']"
https://www.jamieoliver.com/recipes/vegetables-recipes/south-indian-pumpkin-pickle/,South Indian pumpkin pickle,1 hour 15 minutes plus cooling                                                    ,"Showing off                                                    
","['2 red onions', '3 cloves of garlic', '2.5 cm piece of ginger', '500 g pumpkin', '2 fresh green chillies', 'vegetable oil', '1 teaspoon mustard seeds', '1 teaspoon fenugreek seeds', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '1 tablespoon turmeric', '1 x 400 g tin of plum tomatoes', '6 limes', 'cider vinegar', '250 g brown sugar']"
https://www.jamieoliver.com/recipes/fruit-recipes/lemon-pickle/,Lemon pickle,20 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 lemons', '1 small fresh red chilli', '2 tablespoons olive oil', '1 tablespoon yellow mustard seeds', '1 teaspoon cumin seeds', '1 small handful curry leaves', '3 tablespoons caster sugar']"
https://www.jamieoliver.com/recipes/fruit-recipes/homemade-lime-pickle/,Homemade lime pickle,15 minutes                                                    ,"Super easy                                                    
","['250 g preserved lemons', '2 fresh green chillies', 'a few springs of fresh coriander', 'vegetable oil', '1 tablespoon black mustard seeds', '1 tablespoon grated ginger', '75 g hot curry paste', '1 tablespoon tomato purée', '2 limes', '8 poppadoms , shop-bought']"
https://www.jamieoliver.com/recipes/vegetables-recipes/quick-pickled-celery/,Quick pickled celery,30 minutes                                                    ,"Super easy                                                    
","['1 small shallot', '150 ml cider vinegar', '2 fresh bay leaves', '3 cloves', '1 teaspoon coriander seeds', '1 small piece of cinnamon , or cassia', 'a few black peppercorns', '400 g celery', '1 handfulof black olives , (stone in)', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/chilli-pickled-sweet-sour-beets/,Chilli pickled sweet & sour beets,1 hour 10 minutes plus time to infuse                                                    ,"Not too tricky                                                    
","['1.5 kg beetroots , different colours and sizes', '100 ml balsamic vinegar', '400 ml white wine vinegar', '200 g golden caster sugar', '3 fresh red chillies', '1/2 lemon', '1 tablespoon coriander seeds']"
https://www.jamieoliver.com/recipes/vegetables-recipes/chilli-pickle/,Chilli pickle,15 minutes plus infusing overnight                                                    ,"Super easy                                                    
","['150 ml distilled malt vinegar', '50 g soft brown sugar', '8 black peppercorns', '8 allspice berries', '1 fresh bay leaf', '2 sprigs of fresh thyme', '1 red onion', '2 red peppers', '2 green peppers', '2 yellow peppers', '20 jalapeño chillies']"
https://www.jamieoliver.com/recipes/vegetables-recipes/skinny-homemade-houmous/,Skinny homemade houmous,5 minutes                                                    ,"Super easy                                                    
","['1 x 660 g jar of chickpeas', '1 teaspoon tahini', '2 tablespoons natural yoghurt', '1 pinch of cayenne pepper', '½ a clove of garlic', '½ a lemon']"
https://www.jamieoliver.com/recipes/eggs-recipes/refried-lentils-with-eggs-salsa/,Refried lentils with eggs & salsa,2 hours 5 minutes                                                    ,"Not too tricky                                                    
","['2 onions', '2 cloves of garlic', '½ bunch of coriander', '1 jalapeño chilli', '300 g ripe vine tomatoes', 'olive oil', '½ teaspoon crushed coriander seeds', '300 g brown lentils', '2 red peppers', '1 dried chipotle chilli', '½ teaspoon smoked paprika', '1 splash of red wine vinegar', '4 large free-range eggs', '2 avocados', '2 limes']"
https://www.jamieoliver.com/recipes/fruit-recipes/gooseberry-elderflower-jam/,Gooseberry & elderflower jam,1 hour                                                    ,"Not too tricky                                                    
","['2 kg gooseberries', '12 elderflower heads , or 100ml elderflower cordial', '2 vanilla pods', '750 g sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/smoky-veggie-feijoada/,Smoky veggie feijoada,1 hour 5 minutes                                                    ,"Not too tricky                                                    
","['½ a butternut squash , (600g)', 'olive oil', '1 heaped teaspoon ground coriander', '1 heaped teaspoon smoked paprika', '3 mixed-colour peppers', '2 red onions', '4 cloves of garlic', '4 fresh bay leaves', '2 x 400 g tins of black beans', '100 g okra', '150 g brown rice', '2 ripe mixed-colour tomatoes', '½-1 fresh red chilli', '1 bunch of fresh coriander , (30g)', '1 lime', '2 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/mega-veggie-burgers/,Mega veggie burgers,45 minutes                                                    ,"Not too tricky                                                    
","['350 g firm silken tofu', '1 large free-range egg', '75 g wholemeal breadcrumbs', '2 heaped teaspoons Marmite', '8 ripe tomatoes', '1 tablespoon red wine vinegar', '2 sprigs of fresh basil', '4 soft wholemeal buns', '400 g mixed seasonal salad veg, such as cucumber, red cabbage, apples, cress, baby spinach', 'olive oil', '2 sprigs of fresh rosemary', '50 g Cheddar cheese', '50 g gherkins', 'CREAMY BASIL DRESSING', '4 tablespoons natural yoghurt', '1 tablespoon white wine vinegar', '1 teaspoon Dijon mustard', '4 sprigs of fresh basil', '¼ of a fresh red chilli']"
https://www.jamieoliver.com/recipes/vegetables-recipes/classic-ratatouille/,Classic ratatouille,1 hour 15 minutes                                                    ,"Super easy                                                    
","['2 red onions', '4 cloves of garlic', '2 aubergines', '3 courgettes', '3 red or yellow peppers', '6 ripe tomatoes', '½ a bunch of fresh basil , (15g)', 'olive oil', 'a few sprigs of fresh thyme', '1 x 400 g tin of quality plum tomatoes', '1 tablespoon balsamic vinegar', '½ a lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/brilliant-veggie-burger/,Brilliant veggie burger,1 hour 20 minutes                                                    ,"Not too tricky                                                    
","['200 g frozen sweetcorn', '400 g mixed frozen peas and broad beans', '½ a bunch of fresh coriander , (15)', '75 g plain flour , plus extra for dusting', '1 pinch of ground cumin', '1 teaspoon cayenne pepper', '1 tablespoon sesame seeds', '1 tablespoon sunflower seeds', 'olive oil', '½ an iceberg lettuce', '2 ripe tomatoes', '2 sprigs of fresh basil', '2 gherkins', '1 ripe avocado', '1 lime', '4 large quality burger buns', '1 punnet of cress', 'tomato ketchup', 'SPICED VEGAN MAYO', '2 spring onions', '½ a fresh red chilli', '½ a clove of garlic', '2 heaped tablespoons jarred chickpeas', '1 teaspoon English mustard', '1½ tablespoons sun-dried tomato paste', '1 splash of brandy', '1 lemon', 'extra virgin olive oil', 'CRISPY ONION RINGS', '1 large onion', '2 tablespoons red wine vinegar', '120 g self-raising flour', '½ teaspoon baking powder', '200ml golden ale or IPA , (cold)', '600 ml sunflower oil or sunseed oil , for frying']"
https://www.jamieoliver.com/recipes/vegetables-recipes/whole-roasted-cauliflower/,Whole roasted cauliflower,1 hour 15 minutes                                                    ,"Not too tricky                                                    
","['4 cloves of garlic', '1 teaspoon smoked paprika', '½ a bunch of fresh thyme , (15g)', 'olive oil', '1 lemon', '1 large cauliflower , with outer leaves (1kg)', '4 tablespoons dry sherry', '1 x 400 g tin of quality plum tomatoes', '40 g flaked almonds', '½ a bunch of fresh flat-leaf parsley , (15g)', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/cheese-recipes/gluten-free-spinach-ricotta-roulade/,Gluten-free spinach & ricotta roulade,1 hour 50 minutes                                                    ,"Not too tricky                                                    
","['1 kg butternut squash', 'olive oil', '1 pinch of chilli flakes', '2 cloves of garlic', '60 g whole blanched almonds', '1 teaspoon fennel seeds', '6 large free-range eggs', '80 g Parmesan cheese', '60 g gluten-free plain flour , (I used Doves Farm)', '1 whole nutmeg , for grating', '300 g baby spinach', ""100 g crumbly goat's cheese"", '150 g ricotta cheese', '1 lemon', '1 fresh red chilli']"
https://www.jamieoliver.com/recipes/pasta-recipes/royal-pasta-dough/,Royal pasta dough,30 minutes plus resting                                                    ,"Not too tricky                                                    
","['400 g good-quality Tipo 00 flour , plus extra for dusting', '75 g fine semolina', '12 large free-range eggs', '2 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-perfect-chips/,The perfect chips,40 minutes                                                    ,"Showing off                                                    
","['800 g Maris Piper potatoes', 'sunflower oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/puy-lentil-parsnip-walnut-salad/,"Puy lentil, parsnip & walnut salad",1 hour 25 minutes                                                    ,"Super easy                                                    
","['6 parnsips', '1 litre vegetable stock', '250 g puy lentils', '1 bay leaf', '50 g walnuts', '2 tbsp olive oil', 'For the dressing:', '3 tbsp walnut oil', '1 tbsp red wine vinegar', '2 tsp runny honey', '1/2 tsp Dijon mustard', '1 shallot', '1/2 clove of garlic', 'a large bunch of watercress , or rocket leaves', 'a few shavings of vegetarian hard cheese , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sicilian-roasted-cauliflower-brussels-sprouts/,Sicilian roasted cauliflower & Brussels sprouts,1 hour 10 minutes                                                    ,"Super easy                                                    
","['50 g pine nuts', '1 large head of cauliflower', '300 g Brussels sprouts', '50 g raisins', '12 strands of saffron', 'olive oil', 'garlic oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-beetroot-carpaccio/,Vegan beetroot Carpaccio,1 hour 10 minutes                                                    ,"Super easy                                                    
","['8 medium beetroots , a mixture of colours looks wonderful', '2 lemons', '½ a bunch of fresh dill , (15g)', '1 red onion', '2 teaspoons caster sugar', '2 tablespoons olive oil', '1 tablespoon capers , drained and rinsed']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-mushroom-chestnut-cranberry-tart/,"Vegan mushroom, chestnut & cranberry tart",2 hours 35 minutes                                                    ,"Not too tricky                                                    
","['230 g gluten-free plain flour', '½ teaspoon xanthan gum', '60 g dairy-free margarine', '60 g vegetable shortening', 'Filling:', '1 large onion', '2 cloves of garlic', '5-6 carrots , (450g)', '250 g chestnut mushrooms', '360 g peeled chestnuts', 'olive oil', '1 teaspoon dried thyme', '225 g soya cream cheese', '250 g wild mushrooms', '½ a bunch of fresh flat-leaf parsley , (15g)', '2 tablespoons garlic oil', '2 tablespoons dried cranberries', 'Redcurrant gravy:', '1 tablespoon walnut oil , or garlic oil', '1 tablespoon redcurrant jelly', '300 ml hot vegetable stock', '1 heaped tablespoon cornflour , mixed with 2 tbsp water', 'Roast potatoes:', '2.5 kg floury potatoes', 'groundnut oil , or olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegetarian-nut-roast/,Vegetarian nut roast,1 hour 10 minutes                                                    ,"Not too tricky                                                    
","['50 g shelled pistachios', '50 g linseed', '50 g sunflower seeds', '100 g chestnut purée', '50 g gluten-free vegetarian suet', '1 tablespoon maple syrup', 'gluten-free flour , for dusting', 'BLUE CHEESE TOPPING', '400 g sweet potato', 'rapeseed oil', '20 g unsalted butter', '250 g chestnut mushrooms', '100 g crème fraîche', '1 good pinch of ground nutmeg', '75 g Dorset Blue Vinny , or vegetarian blue cheese', '1 teaspoon linseed', '1 teaspoon shelled pistachios', '1 teaspoon sunflower seeds']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-nut-roast/,Vegan nut roast,45 minutes                                                    ,"Not too tricky                                                    
","['50 g pine nuts , plus extra for decorating', '50 g linseed', '50 g sunflower seeds', '100 g unsweetened chestnut purée', '50 g gluten-free vegetarian suet', '1 tablespoon maple syrup', 'gluten-free flour , for dusting', 'Spinach topping:', '300 g chestnut mushrooms', 'rapeseed oil', '260 g baby leaf spinach , or frozen chopped spinach', '1 teaspoon cracked black pepper', '1 ripe avocado', '100 g silken tofu', '1 pinch of ground nutmeg', '1 squeeze of lemon juice', '¼ of a sweet potato', 'olive oil']"
https://www.jamieoliver.com/recipes/cheese-recipes/bumble-o/,Bumble-O,1 hour 10 minutes                                                    ,"Super easy                                                    
","['1 red pepper', '1 red onion', 'rapeseed oil', '100 g polenta', '80 g sorghum flour , (see tip)', '40 g buckwheat flour', '2½ tsp gluten-free baking powder', '½ tsp black onion seeds', '45 g capers', '2 large free-range eggs', '150 ml whole milk', '150 g corn oil', 'Topping:', '160 g onion marmalade , or sweet onion chutney', '230 g mature cheddar cheese', '75 g blue cheese', '1 tsp dried basil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-dim-sum-buns/,Vegan dim sum buns,45 minutes                                                    ,"Not too tricky                                                    
","['2 cloves of garlic', '1 thumb-sized piece of fresh ginger', '½ a bunch of fresh coriander , (15g)', 'groundnut oil', '450 g mixed mushrooms , such as shiitake and chestnut', '2 tablespoons rice wine vinegar', '2 tablespoons sweet chilli sauce', '2 tablespoons low-salt soy sauce', '4 spring onions', '1 fresh red chilli', 'sesame oil', '1 x 400 g tin of light coconut milk', '500 g self-raising flour , or 2 filled coconut milk tins of flour, plus extra for dusting', '2 tablespoons sesame seeds', 'hoisin sauce , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-shepherd-s-pie/,Vegan shepherd's pie,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['600 g Maris Piper potatoes', '600 g sweet potatoes', '40 g dairy-free margarine , (or use butter or margarine if you’re not vegan)', '1 onion', '2 carrots', '3 cloves of garlic', '2 sticks of celery', '1 tablespoon coriander seeds', 'olive oil', '½ a bunch of fresh thyme , (10g)', '350 g chestnut mushrooms', '12 sun-dried tomatoes', '2 tablespoons balsamic vinegar', 'vegan red wine , (or regular red wine if you’re not vegan), optional', '100 ml vegetable stock', '1 x 400 g tin of lentils', '1 x 400 g tin of chickpeas', '5 sprigs of fresh flat-leaf parsley', '2 sprigs of fresh rosemary', '1 lemon', '30 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/pasta-recipes/vegan-mac-n-cheese/,Vegan mac ‘n’ cheese,40 minutes                                                    ,"Super easy                                                    
","['350 g dried macaroni', 'sea salt', 'freshly ground black pepper', '1 onion', '1 litre unsweetened organic soya milk', '100 g dairy-free margarine', '85 g plain flour', '1 heaped teaspoon English mustard', '1½ tablespoons nutritional yeast flakes', '50 g vegan cheese , optional (available from specialist stores)', '5 cloves of garlic', '½ a bunch of fresh thyme', 'olive oil', '40 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-vegan-burger/,The best vegan burger,30 minutes plus chilling                                                    ,"Not too tricky                                                    
","['1 x 400 g tin of chickpeas', '1 x 340 g tin of sweetcorn', '½ a bunch of fresh coriander , (15g)', '½ teaspoon paprika', '½ teaspoon ground coriander', '½ teaspoon ground cumin', '1 lemon', '3 heaped tablespoons plain flour , plus extra for dusting', 'rapeseed oil', '1 small round lettuce', '2 large ripe tomatoes', 'tomato ketchup', '4 wholemeal burger buns']"
